Race_ID,Horse_ID,Finish_Time,Gate,Finish Position,Prize,Bloodline,Breed_Type,Fire,Genotype,ClassLevel
bV6D5TK,588532,95.3991,6,1,0,Buterin,elite,1,Z33,276
bV6D5TK,177028,96.3244,11,10,0,Nakamoto,exclusive,0,Z7,219
bV6D5TK,356846,97.1334,1,12,0,Finney,elite,0,Z21,266
bV6D5TK,585936,95.6727,3,3,0,Buterin,elite,0,Z30,276
bV6D5TK,582007,96.3683,10,11,0,Finney,elite,1,Z13,275
bV6D5TK,476355,96.2157,7,9,0,Buterin,elite,0,Z22,265
bV6D5TK,398679,96.2126,9,8,0,Buterin,legendary,0,Z20,258
bV6D5TK,496759,95.4859,8,2,0,Buterin,elite,1,Z22,265
bV6D5TK,405768,96.1981,12,7,0,Buterin,exclusive,0,Z31,260
bV6D5TK,363657,95.7562,5,4,0,Finney,exclusive,0,Z19,242
Da6vwrTZ,374122,96.2881,1,11,0,Szabo,exclusive,0,Z12,262
Da6vwrTZ,168127,95.9026,7,7,0,Finney,exclusive,0,Z17,268
Da6vwrTZ,490660,95.919,3,8,0,Szabo,cross,0,Z13,293
Da6vwrTZ,487071,95.6126,10,3,0,Buterin,cross,1,Z64,270
Da6vwrTZ,177028,96.0826,12,9,0,Nakamoto,exclusive,0,Z7,219
Da6vwrTZ,588040,96.1997,8,10,0,Buterin,elite,0,Z38,263
Da6vwrTZ,488247,95.1447,2,1,0,Buterin,cross,1,Z79,297
Da6vwrTZ,582007,95.658,9,4,0,Finney,elite,1,Z13,275
Da6vwrTZ,316592,95.4367,6,2,0,Buterin,exclusive,0,Z12,262
Da6vwrTZ,483317,95.8598,11,6,0,Szabo,cross,0,Z17,269
Da6vwrTZ,358144,96.4686,4,12,0,Finney,exclusive,0,Z13,255
Da6vwrTZ,369057,95.7613,5,5,0,Buterin,legendary,0,Z16,267
gFmr5eUZ,415173,96.4117,8,12,0,Buterin,cross,0,Z27,264
gFmr5eUZ,168127,95.6862,7,10,0,Finney,exclusive,0,Z17,268
gFmr5eUZ,193127,95.0104,3,4,0,Finney,legendary,0,Z11,272
gFmr5eUZ,374122,95.3741,2,7,0,Szabo,exclusive,0,Z12,262
gFmr5eUZ,520509,95.7117,12,11,0,Buterin,exclusive,1,Z23,293
gFmr5eUZ,582007,94.919,6,2,0,Finney,elite,0,Z13,275
gFmr5eUZ,499699,95.1192,4,5,0,Buterin,pacer,0,Z69,266
gFmr5eUZ,467963,94.928,9,3,0,Buterin,pacer,1,Z268,275
gFmr5eUZ,208080,95.2832,10,6,0,Szabo,elite,1,Z9,290
gFmr5eUZ,131402,94.8234,5,1,0,Finney,exclusive,0,Z14,268
gFmr5eUZ,589520,95.3795,11,8,0,Buterin,elite,0,Z30,249
gFmr5eUZ,480953,95.4259,1,9,0,Buterin,elite,0,Z18,249
Ov4kxGVb,445471,95.3871,1,5,0,Buterin,exclusive,0,Z25,256
Ov4kxGVb,520509,95.4073,2,6,0,Buterin,exclusive,1,Z23,293
Ov4kxGVb,211945,95.678,7,10,0,Szabo,elite,1,Z17,296
Ov4kxGVb,582007,96.5556,12,12,0,Finney,elite,0,Z13,275
Ov4kxGVb,407593,95.1337,9,3,0,Buterin,exclusive,1,Z16,292
Ov4kxGVb,517539,95.0931,4,2,0,Buterin,cross,0,Z19,262
Ov4kxGVb,517752,95.1359,6,4,0,Buterin,cross,0,Z54,256
Ov4kxGVb,496759,95.5155,8,7,0,Buterin,elite,0,Z22,265
Ov4kxGVb,589520,95.5645,10,8,0,Buterin,elite,0,Z30,249
Ov4kxGVb,131402,94.7536,11,1,0,Finney,exclusive,0,Z14,268
Ov4kxGVb,593865,95.9836,3,11,0,Buterin,cross,0,Z62,291
Ov4kxGVb,143839,95.6034,5,9,0,Nakamoto,exclusive,0,Z4,271
2FQFtLWY,597024,95.6882,5,9,0,Buterin,elite,0,Z39,300
2FQFtLWY,524491,95.5535,8,3,918000000000000,Szabo,elite,0,Z13,287
2FQFtLWY,522256,95.5681,6,4,0,Buterin,elite,0,Z21,290
2FQFtLWY,449367,95.6998,10,10,0,Buterin,elite,0,Z24,284
2FQFtLWY,28815,95.5718,7,5,0,Buterin,genesis,1,Z10,252
2FQFtLWY,587230,95.5875,4,6,0,Buterin,elite,0,Z28,291
2FQFtLWY,506356,96.0819,2,11,0,Buterin,pacer,0,Z268,277
2FQFtLWY,588768,95.4884,1,2,918000000000000,Buterin,elite,1,Z48,299
2FQFtLWY,595523,95.6724,9,8,0,Szabo,elite,0,Z11,289
2FQFtLWY,476802,96.3249,3,12,0,Buterin,cross,1,Z27,289
2FQFtLWY,78025,95.4317,12,1,918000000000000,Buterin,legendary,0,Z13,225
2FQFtLWY,462628,95.6678,11,7,0,Finney,pacer,0,Z46,294
31kqlWIV,495409,96.0375,10,9,0,Finney,cross,0,Z44,297
31kqlWIV,211945,95.5404,4,6,0,Szabo,elite,1,Z17,296
31kqlWIV,451939,95.5825,11,7,0,Finney,exclusive,0,Z18,241
31kqlWIV,582007,96.3278,3,12,0,Finney,elite,0,Z13,275
31kqlWIV,587782,95.1331,12,1,0,Buterin,elite,0,Z33,262
31kqlWIV,595204,96.2961,6,11,0,Buterin,cross,1,Z36,254
31kqlWIV,134288,95.4443,1,5,0,Finney,exclusive,0,Z15,274
31kqlWIV,517752,95.3736,9,3,0,Buterin,cross,0,Z54,256
31kqlWIV,30545,96.0742,5,10,0,Nakamoto,elite,0,Z9,257
31kqlWIV,27222,95.4017,7,4,0,Buterin,genesis,1,Z10,267
31kqlWIV,447455,95.1718,2,2,0,Buterin,pacer,0,Z204,281
31kqlWIV,170438,95.7409,8,8,0,Buterin,legendary,0,Z15,252
impySl9e,378419,97.3287,5,11,0,Buterin,elite,0,Z37,252
impySl9e,440868,97.3205,3,10,0,Buterin,exclusive,0,Z23,240
impySl9e,430644,97.0211,11,2,0,Szabo,legendary,0,Z7,283
impySl9e,582007,97.2748,7,8,0,Finney,elite,1,Z13,275
impySl9e,15805,97.0305,10,3,0,Buterin,legendary,0,Z15,272
impySl9e,517752,97.0321,2,4,0,Buterin,cross,0,Z54,256
impySl9e,20134,97.0918,12,5,0,Buterin,genesis,0,Z10,263
impySl9e,496759,97.1431,4,6,0,Buterin,elite,1,Z22,265
impySl9e,510970,96.9985,8,1,0,Buterin,legendary,0,Z15,256
impySl9e,341383,97.3114,1,9,0,Nakamoto,exclusive,1,Z5,292
impySl9e,173253,97.263,9,7,0,Buterin,exclusive,0,Z18,258
impySl9e,18008,97.4562,6,12,0,Finney,legendary,0,Z10,265
OQnh470Q,134355,95.2442,12,7,0,Finney,exclusive,0,Z11,255
OQnh470Q,61804,94.1084,9,1,0,Szabo,exclusive,1,Z14,254
OQnh470Q,526421,94.2631,2,2,0,Finney,cross,0,Z38,251
OQnh470Q,507965,95.5236,1,9,0,Finney,cross,0,Z26,231
OQnh470Q,416660,95.5111,3,8,0,Buterin,cross,0,Z32,265
OQnh470Q,529668,96.267,11,12,0,Buterin,elite,1,Z27,296
OQnh470Q,462343,94.6984,8,4,0,Buterin,exclusive,0,Z12,279
OQnh470Q,149667,94.3168,5,3,0,Finney,legendary,1,Z12,288
OQnh470Q,591967,95.1983,10,5,0,Finney,elite,0,Z28,251
OQnh470Q,598465,95.586,6,10,0,Buterin,elite,0,Z18,247
OQnh470Q,375482,96.0299,7,11,0,Finney,elite,0,Z29,216
OQnh470Q,391951,95.223,4,6,0,Szabo,exclusive,0,Z9,275
XjQS3tF,410530,94.7059,9,3,0,Buterin,elite,0,Z28,238
XjQS3tF,342635,94.8994,6,4,0,Nakamoto,exclusive,0,Z4,292
XjQS3tF,516784,96.0095,3,10,0,Buterin,elite,0,Z46,261
XjQS3tF,383832,96.2396,5,11,0,Buterin,exclusive,1,Z19,263
XjQS3tF,526289,94.9211,11,5,0,Buterin,cross,0,Z48,268
XjQS3tF,403157,95.2451,10,6,0,Buterin,legendary,0,Z16,272
XjQS3tF,467900,95.4153,12,8,0,Buterin,exclusive,0,Z13,259
XjQS3tF,499422,95.3123,1,7,0,Finney,legendary,0,Z14,283
XjQS3tF,9206,96.9736,2,12,0,Nakamoto,exclusive,1,Z5,250
XjQS3tF,400598,94.5883,7,2,0,Buterin,elite,0,Z32,256
XjQS3tF,445083,94.1386,8,1,0,Szabo,elite,1,Z21,250
XjQS3tF,416774,95.7344,4,9,0,Buterin,cross,0,Z39,241
EQFRwpMy,468899,95.6988,4,9,0,Buterin,pacer,0,Z268,264
EQFRwpMy,384615,95.3972,11,6,0,Finney,elite,0,Z31,242
EQFRwpMy,187370,95.4449,10,7,0,Finney,legendary,0,Z10,241
EQFRwpMy,134432,95.3462,3,3,0,Finney,exclusive,0,Z14,247
EQFRwpMy,489681,95.3586,2,4,0,Buterin,elite,0,Z24,243
EQFRwpMy,590199,94.6594,7,1,0,Buterin,cross,1,Z40,251
EQFRwpMy,160292,95.6263,1,8,0,Finney,legendary,0,Z14,273
EQFRwpMy,10168,95.8987,5,10,0,Buterin,genesis,0,Z10,275
EQFRwpMy,363657,96.0356,8,11,0,Finney,exclusive,1,Z19,242
EQFRwpMy,351930,96.0474,6,12,0,Szabo,exclusive,1,Z10,255
EQFRwpMy,591967,95.379,12,5,0,Finney,elite,0,Z28,251
EQFRwpMy,25938,95.2336,9,2,0,Buterin,genesis,0,Z9,264
6LSI43kj,502902,94.9989,9,10,0,Buterin,elite,1,Z28,282
6LSI43kj,582192,94.9517,10,9,0,Buterin,elite,0,Z33,249
6LSI43kj,384615,94.3295,7,1,0,Finney,elite,1,Z31,242
6LSI43kj,193127,94.5739,6,4,0,Finney,legendary,0,Z11,272
6LSI43kj,381898,94.4839,2,3,0,Buterin,legendary,0,Z16,268
6LSI43kj,467900,94.7805,11,6,0,Buterin,exclusive,0,Z13,259
6LSI43kj,173346,94.7924,5,7,0,Nakamoto,exclusive,0,Z4,290
6LSI43kj,98813,95.1611,4,11,0,Buterin,legendary,0,Z18,263
6LSI43kj,591967,94.6263,1,5,0,Finney,elite,0,Z28,251
6LSI43kj,25938,94.8149,8,8,0,Buterin,genesis,1,Z9,264
6LSI43kj,363657,95.229,12,12,0,Finney,exclusive,0,Z19,242
6LSI43kj,18221,94.4198,3,2,0,Buterin,elite,0,Z12,246
vDIBepcZ,353812,93.3476,1,1,0,Finney,exclusive,1,Z11,270
vDIBepcZ,398354,93.8829,4,3,0,Buterin,elite,0,Z51,259
vDIBepcZ,433659,94.6559,11,12,0,Finney,elite,1,Z18,266
vDIBepcZ,214590,94.2037,9,5,0,Finney,legendary,0,Z12,243
vDIBepcZ,180100,94.5865,7,11,0,Nakamoto,elite,0,Z7,237
vDIBepcZ,63719,94.3396,5,9,0,Nakamoto,elite,0,Z6,237
vDIBepcZ,368829,94.2349,6,6,0,Finney,exclusive,0,Z14,204
vDIBepcZ,363657,94.2521,3,7,0,Finney,exclusive,0,Z19,242
vDIBepcZ,134288,94.3327,10,8,0,Finney,exclusive,0,Z15,274
vDIBepcZ,508009,93.9003,8,4,0,Buterin,pacer,0,Z123,246
vDIBepcZ,57108,94.5594,2,10,0,Finney,exclusive,1,Z13,271
vDIBepcZ,196510,93.7482,12,2,0,Finney,exclusive,0,Z11,243
NuyvNVBP,412710,95.0148,7,1,0,Nakamoto,exclusive,0,Z4,256
NuyvNVBP,445471,95.581,10,9,0,Buterin,exclusive,0,Z25,256
NuyvNVBP,58815,95.0787,3,3,0,Finney,legendary,0,Z10,255
NuyvNVBP,433659,95.083,8,4,0,Finney,elite,1,Z18,267
NuyvNVBP,390607,95.6568,6,10,0,Nakamoto,elite,0,Z16,236
NuyvNVBP,442232,95.4105,5,6,0,Szabo,exclusive,1,Z8,300
NuyvNVBP,487071,95.914,2,11,0,Buterin,cross,0,Z64,270
NuyvNVBP,511714,95.4337,4,7,0,Buterin,exclusive,1,Z17,273
NuyvNVBP,392334,96.3043,9,12,0,Finney,exclusive,0,Z22,265
NuyvNVBP,472222,95.0512,11,2,0,Nakamoto,elite,0,Z11,281
NuyvNVBP,75267,95.213,1,5,0,Finney,legendary,0,Z12,263
NuyvNVBP,497659,95.4547,12,8,0,Buterin,pacer,0,Z268,291
bhfBwo1,417910,96.6329,2,12,0,Buterin,exclusive,1,Z26,282
bhfBwo1,353812,96.1709,8,5,0,Finney,exclusive,1,Z11,270
bhfBwo1,474709,96.2348,10,7,0,Nakamoto,exclusive,0,Z4,285
bhfBwo1,445471,96.5,1,10,0,Buterin,exclusive,0,Z25,256
bhfBwo1,9791,95.7794,4,2,0,Buterin,genesis,0,Z10,252
bhfBwo1,180100,96.4352,5,9,0,Nakamoto,elite,0,Z7,237
bhfBwo1,66906,96.2096,3,6,0,Finney,legendary,0,Z10,253
bhfBwo1,63719,96.0817,7,3,0,Nakamoto,elite,0,Z6,237
bhfBwo1,5425,96.3449,12,8,0,Finney,legendary,0,Z9,236
bhfBwo1,460420,95.1689,9,1,0,Buterin,legendary,0,Z15,245
bhfBwo1,156148,96.5571,11,11,0,Finney,legendary,0,Z13,267
bhfBwo1,363727,96.1332,6,4,0,Buterin,exclusive,1,Z16,258
NrTbgbbs,528516,96.1595,6,4,0,Buterin,elite,0,Z35,294
NrTbgbbs,597024,96.1771,12,5,0,Buterin,elite,0,Z39,300
NrTbgbbs,587504,96.4771,8,10,0,Nakamoto,elite,0,Z10,300
NrTbgbbs,524491,96.4755,7,9,0,Szabo,elite,0,Z13,288
NrTbgbbs,449367,96.1484,10,3,918000000000000,Buterin,elite,0,Z24,284
NrTbgbbs,21898,96.1108,3,1,918000000000000,Buterin,genesis,0,Z9,273
NrTbgbbs,585957,96.7711,11,12,0,Finney,elite,0,Z20,295
NrTbgbbs,506356,96.2665,1,6,0,Buterin,pacer,0,Z268,277
NrTbgbbs,596987,96.3443,5,7,0,Finney,elite,1,Z32,288
NrTbgbbs,588768,96.3539,4,8,0,Buterin,elite,1,Z48,300
NrTbgbbs,476802,96.7544,9,11,0,Buterin,cross,1,Z27,289
NrTbgbbs,478894,96.1172,2,2,918000000000000,Finney,elite,0,Z21,278
wc1rdmL1,474709,96.8853,4,7,0,Nakamoto,exclusive,0,Z4,285
wc1rdmL1,21709,96.4989,3,2,0,Buterin,genesis,0,Z10,262
wc1rdmL1,512094,97.1104,8,11,0,Finney,cross,0,Z20,252
wc1rdmL1,61804,96.3408,5,1,0,Szabo,exclusive,0,Z14,254
wc1rdmL1,492204,97.1292,10,12,0,Buterin,pacer,1,Z268,275
wc1rdmL1,462035,96.8641,12,6,0,Buterin,elite,0,Z16,272
wc1rdmL1,351930,97.0009,7,9,0,Szabo,exclusive,1,Z10,255
wc1rdmL1,10168,96.6291,9,3,0,Buterin,genesis,0,Z10,275
wc1rdmL1,392334,97.001,11,10,0,Finney,exclusive,1,Z22,265
wc1rdmL1,131402,96.7424,2,4,0,Finney,exclusive,0,Z14,268
wc1rdmL1,460420,96.8913,6,8,0,Buterin,legendary,0,Z15,246
wc1rdmL1,37217,96.8102,1,5,0,Nakamoto,exclusive,0,Z4,268
RlB6SP87,24879,95.9946,9,9,0,Buterin,genesis,0,Z8,300
RlB6SP87,510578,95.6906,8,3,3855600000000000,Szabo,cross,0,Z17,300
RlB6SP87,494842,95.9844,12,7,0,Szabo,elite,0,Z9,300
RlB6SP87,516072,95.7833,3,4,0,Buterin,exclusive,0,Z18,295
RlB6SP87,429235,95.8724,4,5,0,Finney,exclusive,0,Z14,300
RlB6SP87,443591,95.6369,1,2,3855600000000000,Buterin,cross,0,Z117,300
RlB6SP87,71514,95.9876,11,8,0,Szabo,legendary,0,Z7,300
RlB6SP87,448796,96.4334,10,11,0,Buterin,exclusive,0,Z15,300
RlB6SP87,482340,95.4419,7,1,3855600000000000,Buterin,elite,0,Z21,300
RlB6SP87,117107,95.9564,5,6,0,Nakamoto,exclusive,1,Z8,295
RlB6SP87,107582,96.3371,2,10,0,Buterin,legendary,1,Z14,300
RlB6SP87,520358,97.3294,6,12,0,Szabo,elite,1,Z10,300
M4FfWkJ6,593540,95.0638,3,10,0,Finney,elite,0,Z18,280
M4FfWkJ6,602283,94.691,12,7,0,Buterin,elite,0,Z34,255
M4FfWkJ6,593539,93.6472,11,1,918000000000000,Szabo,elite,0,Z17,292
M4FfWkJ6,482994,94.8347,1,9,0,Buterin,pacer,0,Z268,298
M4FfWkJ6,499233,94.2418,4,3,918000000000000,Buterin,pacer,0,Z268,294
M4FfWkJ6,602312,94.7047,5,8,0,Finney,elite,1,Z21,275
M4FfWkJ6,11746,93.873,8,2,918000000000000,Nakamoto,legendary,0,Z2,277
M4FfWkJ6,602714,95.1423,6,11,0,Buterin,elite,1,Z37,255
M4FfWkJ6,520433,95.4722,10,12,0,Finney,elite,0,Z22,249
M4FfWkJ6,602343,94.2837,7,4,0,Buterin,elite,1,Z28,255
M4FfWkJ6,602691,94.5798,2,5,0,Buterin,elite,0,Z50,261
M4FfWkJ6,421329,94.6712,9,6,0,Finney,exclusive,0,Z20,282
ug6xSEE0,101493,96.6386,9,11,0,Szabo,exclusive,1,Z13,274
ug6xSEE0,445471,96.4175,6,9,0,Buterin,exclusive,0,Z25,256
ug6xSEE0,368140,96.3108,4,8,0,Buterin,legendary,0,Z18,290
ug6xSEE0,439590,95.9851,11,3,0,Finney,elite,0,Z15,287
ug6xSEE0,208824,96.7427,7,12,0,Szabo,exclusive,1,Z6,299
ug6xSEE0,207454,95.8146,8,1,0,Szabo,exclusive,0,Z13,247
ug6xSEE0,476065,96.1971,2,6,0,Finney,legendary,1,Z10,298
ug6xSEE0,504737,95.8451,5,2,0,Buterin,pacer,0,Z268,265
ug6xSEE0,396707,96.1961,1,5,0,Buterin,legendary,0,Z18,255
ug6xSEE0,460420,96.0061,10,4,0,Buterin,legendary,0,Z15,246
ug6xSEE0,170438,96.2619,3,7,0,Buterin,legendary,0,Z15,252
ug6xSEE0,469793,96.5524,12,10,0,Nakamoto,cross,0,Z8,294
9PVQxpVx,52358,95.624,3,5,0,Finney,legendary,0,Z8,276
9PVQxpVx,518102,95.8255,5,8,0,Buterin,exclusive,0,Z20,300
9PVQxpVx,587504,95.4604,6,4,0,Nakamoto,elite,0,Z10,300
9PVQxpVx,416691,95.6683,4,6,0,Nakamoto,cross,0,Z14,300
9PVQxpVx,597185,95.3849,11,3,2386800000000000,Buterin,elite,1,Z44,300
9PVQxpVx,112688,96.3136,2,12,0,Szabo,exclusive,0,Z6,285
9PVQxpVx,516173,95.333,7,2,2386800000000000,Buterin,exclusive,0,Z20,300
9PVQxpVx,368548,95.6843,1,7,0,Buterin,cross,0,Z21,300
9PVQxpVx,416642,96.0042,10,10,0,Finney,exclusive,0,Z15,300
9PVQxpVx,438959,96.2412,12,11,0,Finney,cross,1,Z39,300
9PVQxpVx,190318,95.8888,8,9,0,Nakamoto,exclusive,0,Z5,298
9PVQxpVx,527868,95.2166,9,1,2386800000000000,Buterin,elite,1,Z21,295
6nhFXRnE,45423,95.3585,9,2,0,Buterin,genesis,0,Z10,232
6nhFXRnE,190997,94.9133,8,1,0,Finney,legendary,0,Z11,262
6nhFXRnE,469479,95.5179,12,5,0,Buterin,cross,0,Z29,289
6nhFXRnE,467015,95.4484,1,4,0,Buterin,elite,0,Z36,249
6nhFXRnE,25938,95.3837,3,3,0,Buterin,genesis,1,Z9,264
6nhFXRnE,429140,95.6561,2,6,0,Finney,exclusive,0,Z16,262
6nhFXRnE,460420,95.6598,6,7,0,Buterin,legendary,0,Z15,246
6nhFXRnE,507137,95.6601,10,8,0,Finney,elite,1,Z13,300
6nhFXRnE,173253,95.6678,4,9,0,Buterin,exclusive,0,Z18,258
6nhFXRnE,19701,95.8893,11,10,0,Buterin,genesis,0,Z9,236
6nhFXRnE,468880,96.0771,7,11,0,Finney,exclusive,1,Z19,291
6nhFXRnE,195172,96.2014,5,12,0,Finney,exclusive,0,Z21,254
WVxtqd3w,450655,95.1267,8,12,0,Finney,cross,0,Z23,221
WVxtqd3w,190997,94.1183,9,1,0,Finney,legendary,0,Z11,262
WVxtqd3w,14428,94.9495,12,8,0,Buterin,genesis,1,Z9,296
WVxtqd3w,502416,94.416,1,4,0,Buterin,cross,1,Z34,300
WVxtqd3w,467900,94.3151,11,2,0,Buterin,exclusive,0,Z13,259
WVxtqd3w,467015,94.6927,2,6,0,Buterin,elite,0,Z36,249
WVxtqd3w,437812,94.338,3,3,0,Buterin,pacer,0,Z135,223
WVxtqd3w,25938,94.9574,7,9,0,Buterin,genesis,0,Z9,264
WVxtqd3w,18221,95.0744,10,11,0,Buterin,elite,0,Z12,246
WVxtqd3w,427254,94.6875,6,5,0,Buterin,exclusive,1,Z26,258
WVxtqd3w,143839,94.7548,4,7,0,Nakamoto,exclusive,0,Z4,271
WVxtqd3w,23280,94.9765,5,10,0,Buterin,genesis,0,Z9,260
BciE5xg,529524,95.5205,11,8,0,Buterin,elite,1,Z34,279
BciE5xg,207454,95.5329,2,9,0,Szabo,exclusive,0,Z13,247
BciE5xg,368140,95.465,10,6,0,Buterin,legendary,0,Z18,290
BciE5xg,501900,95.6042,6,10,0,Nakamoto,pacer,0,Z147,253
BciE5xg,160292,95.3998,3,4,0,Finney,legendary,0,Z14,273
BciE5xg,521113,95.4587,5,5,0,Nakamoto,elite,0,Z7,275
BciE5xg,483071,95.2193,12,2,0,Buterin,elite,1,Z24,299
BciE5xg,407593,94.6171,9,1,0,Buterin,exclusive,1,Z16,292
BciE5xg,497976,95.9672,1,12,0,Nakamoto,cross,0,Z15,284
BciE5xg,21090,95.4835,8,7,0,Buterin,genesis,0,Z9,260
BciE5xg,589520,95.6627,4,11,0,Buterin,elite,0,Z30,249
BciE5xg,19701,95.3902,7,3,0,Buterin,genesis,0,Z9,237
4WirsPVu,442393,95.3437,9,12,0,Buterin,elite,0,Z44,255
4WirsPVu,529524,94.4616,4,2,0,Buterin,elite,0,Z34,279
4WirsPVu,501900,94.5605,1,4,0,Nakamoto,pacer,0,Z147,253
4WirsPVu,214612,95.1921,6,9,0,Finney,legendary,0,Z10,268
4WirsPVu,483071,94.9674,12,5,0,Buterin,elite,1,Z24,299
4WirsPVu,407593,95.2867,7,11,0,Buterin,exclusive,1,Z16,292
4WirsPVu,488741,95.2441,11,10,0,Finney,elite,1,Z18,300
4WirsPVu,460420,94.9868,2,6,0,Buterin,legendary,0,Z15,246
4WirsPVu,474429,95.0201,5,7,0,Buterin,exclusive,0,Z15,286
4WirsPVu,75267,94.4514,3,1,0,Finney,legendary,0,Z12,263
4WirsPVu,25938,94.5286,10,3,0,Buterin,genesis,0,Z9,264
4WirsPVu,19701,95.1203,8,8,0,Buterin,genesis,0,Z9,237
PuWfzgZ,105190,95.1941,9,8,0,Buterin,legendary,0,Z15,249
PuWfzgZ,168444,95.4897,6,10,0,Finney,legendary,0,Z11,243
PuWfzgZ,207454,95.6041,2,12,0,Szabo,exclusive,0,Z13,247
PuWfzgZ,214612,94.8926,8,3,0,Finney,legendary,0,Z10,268
PuWfzgZ,501900,94.9416,4,4,0,Nakamoto,pacer,0,Z147,253
PuWfzgZ,497976,95.4119,5,9,0,Nakamoto,cross,0,Z15,284
PuWfzgZ,488741,95.4904,7,11,0,Finney,elite,1,Z18,300
PuWfzgZ,493732,94.9806,12,5,0,Buterin,pacer,1,Z268,280
PuWfzgZ,582177,95.0698,10,7,0,Buterin,cross,0,Z268,255
PuWfzgZ,21096,95.0253,1,6,0,Buterin,genesis,0,Z10,263
PuWfzgZ,57108,94.8896,11,2,0,Finney,exclusive,1,Z13,271
PuWfzgZ,460420,94.7026,3,1,0,Buterin,legendary,0,Z15,246
D5ExzRSA,526172,96.6824,8,1,0,Buterin,elite,1,Z40,257
D5ExzRSA,438332,96.9133,2,8,0,Finney,legendary,0,Z13,288
D5ExzRSA,155965,97.16,1,12,0,Finney,legendary,0,Z8,262
D5ExzRSA,501900,96.7377,7,2,0,Nakamoto,pacer,0,Z147,253
D5ExzRSA,585936,96.9102,6,7,0,Buterin,elite,0,Z30,276
D5ExzRSA,467015,96.846,5,5,0,Buterin,elite,0,Z36,249
D5ExzRSA,398679,97.0819,12,10,0,Buterin,legendary,0,Z20,258
D5ExzRSA,488741,96.8118,9,3,0,Finney,elite,1,Z18,300
D5ExzRSA,486961,96.8422,3,4,0,Buterin,pacer,0,Z253,251
D5ExzRSA,434060,97.1133,11,11,0,Buterin,elite,0,Z27,257
D5ExzRSA,403559,96.8763,4,6,0,Buterin,elite,1,Z16,287
D5ExzRSA,527590,96.9209,10,9,0,Szabo,elite,0,Z13,287
Oqfse2pQ,483196,95.8317,1,6,0,Finney,pacer,0,Z129,296
Oqfse2pQ,597024,95.8599,8,8,0,Buterin,elite,0,Z39,300
Oqfse2pQ,524491,96.0364,4,10,0,Szabo,elite,0,Z13,288
Oqfse2pQ,449367,95.7859,12,5,0,Buterin,elite,0,Z24,284
Oqfse2pQ,522933,95.8562,10,7,0,Finney,elite,1,Z16,300
Oqfse2pQ,28815,95.4466,7,2,918000000000000,Buterin,genesis,0,Z10,253
Oqfse2pQ,465517,95.0376,2,1,918000000000000,Buterin,cross,0,Z17,293
Oqfse2pQ,520087,95.8765,5,9,0,Szabo,elite,0,Z17,300
Oqfse2pQ,588768,96.2114,3,12,0,Buterin,elite,1,Z48,300
Oqfse2pQ,476802,96.1886,6,11,0,Buterin,cross,1,Z27,289
Oqfse2pQ,78025,95.5158,9,3,918000000000000,Buterin,legendary,0,Z13,229
Oqfse2pQ,458632,95.6949,11,4,0,Finney,elite,0,Z24,237
0m2v6vhc,438332,95.9361,11,5,0,Finney,legendary,0,Z13,288
0m2v6vhc,371384,96.5249,7,12,0,Buterin,exclusive,0,Z28,225
0m2v6vhc,11746,95.8559,12,3,0,Nakamoto,legendary,0,Z2,277
0m2v6vhc,486620,96.1514,8,7,0,Buterin,cross,1,Z72,272
0m2v6vhc,30954,96.0935,5,6,0,Buterin,legendary,0,Z9,243
0m2v6vhc,469479,95.9141,1,4,0,Buterin,cross,0,Z29,289
0m2v6vhc,14188,96.1942,6,8,0,Buterin,genesis,0,Z10,253
0m2v6vhc,167996,96.2382,4,11,0,Buterin,legendary,0,Z18,257
0m2v6vhc,156148,95.7798,2,1,0,Finney,legendary,1,Z13,267
0m2v6vhc,411409,96.2234,9,10,0,Buterin,cross,0,Z37,278
0m2v6vhc,440297,95.7998,10,2,0,Buterin,legendary,1,Z15,300
0m2v6vhc,160544,96.2178,3,9,0,Finney,exclusive,0,Z11,243
ZTVfqg5n,45423,95.546,3,5,0,Buterin,genesis,0,Z10,232
ZTVfqg5n,39263,95.5121,11,4,0,Finney,legendary,0,Z9,282
ZTVfqg5n,441817,95.8119,5,10,0,Buterin,exclusive,0,Z19,239
ZTVfqg5n,582748,95.8448,8,11,0,Buterin,elite,1,Z23,292
ZTVfqg5n,486620,95.9595,7,12,0,Buterin,cross,0,Z72,272
ZTVfqg5n,188970,95.435,9,3,0,Buterin,legendary,0,Z17,258
ZTVfqg5n,591422,95.5845,12,6,0,Buterin,elite,0,Z26,275
ZTVfqg5n,74728,95.757,6,9,0,Finney,exclusive,0,Z14,241
ZTVfqg5n,168340,95.4129,2,2,0,Szabo,exclusive,1,Z14,259
ZTVfqg5n,195430,95.6972,1,7,0,Finney,exclusive,0,Z9,264
ZTVfqg5n,411409,95.351,10,1,0,Buterin,cross,0,Z37,278
ZTVfqg5n,471302,95.7271,4,8,0,Buterin,cross,1,Z26,263
jPkUy5bw,582748,95.6588,5,4,0,Buterin,elite,1,Z23,292
jPkUy5bw,588532,95.8316,9,8,0,Buterin,elite,1,Z33,276
jPkUy5bw,486620,95.4353,4,3,0,Buterin,cross,0,Z72,272
jPkUy5bw,526172,95.92,1,9,0,Buterin,elite,0,Z40,258
jPkUy5bw,86851,94.8853,7,2,0,Finney,legendary,0,Z11,263
